994.0	323.25	44.0
999.8	323.25	43.5
1013.0	325.25	43.0
1025.6	325.25	42.5
1037.7	323.25	42.0
1048.2	323.25	41.5
1062.3	323.25	41.0
1069.8	323.18	40.5
1080.1	323.18	40.0
1096.2	323.18	39.5
1108.5	323.18	39.0
