1110.4	298.17	35.5
1089.0	298.17	36.0
1058.6	298.17	36.5
1049.6	298.17	37.0
1036.4	298.17	37.5
1023.8	298.17	38.0
1013.5	298.17	38.5
1001.1	298.17	39.0
987.3	298.17	39.5
973.7	298.17	40.0
964.9	298.17	40.5
